Steps,Policy/Entropy,High Score,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
460000,0.0033899636,None,212.21428571428572,0.2886387,0.8476190865039825,0.8476190865039825,0.05665042,0.06896798,0.0002972741,1.0
470000,0.0012545297,None,302.92857142857144,0.27418885,1.5690476821646804,1.5690476821646804,0.05328667,0.06515519,0.0002972114,1.0
480000,0.0008337307,None,217.8918918918919,0.30413762,0.8729730262546926,0.8729730262546926,0.0484559,0.072031334,0.00029714894,1.0
490000,0.00074401783,None,200.52083333333334,0.29125607,0.675000035824875,0.675000035824875,0.059397094,0.068208,0.00029708652,1.0
500000,0.0006210776,None,200.33962264150944,0.25511104,0.8442308111832693,0.8442308111832693,0.059056364,0.07405948,0.00029703043,1.0
510000,0.0006246565,None,190.28571428571428,0.3152266,0.5558139867214269,0.5558139867214269,0.059334975,0.06914807,0.00029697368,1.0
520000,0.00035744905,None,216.5581395348837,0.33025506,0.9279070357943691,0.9279070357943691,0.05910053,0.06698897,0.00029691096,1.0
530000,0.00029705273,432.0,258.4871794871795,0.3023042,1.1487179902883677,1.1487179902883677,0.043224253,0.0675949,0.00029684833,1.0
540000,0.00027954415,496.0,185.9111111111111,0.2929883,0.5200000256299973,0.5200000256299973,0.059018873,0.070175186,0.00029678544,1.0
550000,0.000329865,553.0,194.91489361702128,0.23384653,0.6760869939690051,0.6760869939690051,0.055425584,0.06304331,0.00029672895,1.0
560000,0.0003252251,620.0,213.57777777777778,0.23350817,0.8173913400134315,0.8173913400134315,0.048770815,0.06907842,0.0002966728,1.0
570000,0.00035828908,684.0,151.88679245283018,0.21613578,0.4188679650707065,0.4188679650707065,0.055676352,0.06693658,0.00029661076,1.0
580000,0.0003013491,699.0,484.9230769230769,0.28568769,3.0743590769095297,3.0743590769095297,0.049031176,0.06963477,0.00029654847,1.0
590000,0.00031661868,None,202.47727272727272,0.34353587,0.8547619506716728,0.8547619506716728,0.05736529,0.07250406,0.0002964862,1.0
600000,0.0003453971,None,215.62790697674419,0.29038107,0.9533333799905247,0.9533333799905247,0.056766916,0.06917818,0.00029643002,1.0
610000,0.00035209555,None,192.94915254237287,0.24662839,0.5830508845589929,0.5830508845589929,0.062265635,0.07058887,0.00029637403,1.0
620000,0.00036655218,None,175.7826086956522,0.19245915,0.5434782969886842,0.5434782969886842,0.05616864,0.06860566,0.00029631174,1.0
630000,0.0002272145,None,216.7608695652174,0.25347957,0.9347826384979746,0.9347826384979746,0.052156556,0.06783829,0.00029624932,1.0
640000,0.0001611221,None,172.65384615384616,0.23105182,0.5826923480400672,0.5826923480400672,0.05995629,0.070502855,0.0002961871,1.0
650000,0.00015679831,None,194.3404255319149,0.25023678,0.6723404685233502,0.6723404685233502,0.051770676,0.07148664,0.00029612493,1.0
660000,0.00016169956,None,203.7111111111111,0.3122149,0.783720961663612,0.783720961663612,0.052645892,0.06616114,0.00029606876,1.0
670000,0.00016913147,None,232.05084745762713,0.21403366,1.163934473009383,1.163934473009383,0.064958796,0.0665188,0.0002960129,1.0
680000,0.00012712159,None,184.33333333333334,0.19466464,0.630357177795044,0.630357177795044,0.050362807,0.06651903,0.00029595036,1.0
690000,9.898964e-05,None,159.47368421052633,0.1677768,0.4051724473207161,0.4051724473207161,0.05756531,0.07579486,0.0002958877,1.0
700000,8.802188e-05,None,167.51111111111112,0.18093212,0.4955555929077996,0.4955555929077996,0.048269194,0.068913296,0.00029582524,1.0
710000,8.692271e-05,None,366.44117647058823,0.33908477,2.141176549169947,2.141176549169947,0.04851984,0.059455898,0.00029576864,1.0
720000,5.1945157e-05,None,216.22916666666666,0.31245822,1.0437500548238556,1.0437500548238556,0.06801219,0.06979917,0.00029571238,1.0
730000,2.7278087e-05,None,195.28571428571428,0.28508887,0.706250048087289,0.706250048087289,0.05285921,0.07254185,0.00029564992,1.0
740000,1.3683881e-05,None,163.33333333333334,0.27793148,0.5608695994900621,0.5608695994900621,0.060223706,0.069954135,0.00029558776,1.0
750000,1.3507002e-05,None,261.2340425531915,0.2487453,1.2063830309408776,1.2063830309408776,0.05163283,0.06814552,0.00029552527,1.0
760000,1.3457674e-05,None,209.4255319148936,0.24733195,0.848936213774884,0.848936213774884,0.059582353,0.07093498,0.0002954694,1.0
770000,1.3629097e-05,None,220.80434782608697,0.26409206,0.9888889455133014,0.9888889455133014,0.050937146,0.06299569,0.00029541337,1.0
780000,1.4030607e-05,None,219.59574468085106,0.26460662,0.7170213181921776,0.7170213181921776,0.05795305,0.069212936,0.00029535126,1.0
790000,1.369082e-05,None,185.09756097560975,0.2395135,0.6071428943957601,0.6071428943957601,0.0454951,0.067097604,0.0002952887,1.0
800000,1.3732672e-05,None,222.75,0.27956027,0.9000000402331352,0.9000000402331352,0.053992372,0.0717319,0.00029522643,1.0
810000,1.440655e-05,None,189.9245283018868,0.26356882,0.7037736291311821,0.7037736291311821,0.058991555,0.07031786,0.0002951704,1.0
820000,1.4204946e-05,None,234.85454545454544,0.23856214,1.0545455001971937,1.0545455001971937,0.06104658,0.07123788,0.00029511418,1.0
830000,1.3868212e-05,None,204.43478260869566,0.2526122,0.6565217787156934,0.6565217787156934,0.055471174,0.067294195,0.00029505152,1.0
840000,1.4542297e-05,None,187.35416666666666,0.24831349,0.73958337555329,0.73958337555329,0.05966587,0.071032,0.0002949889,1.0
