Steps,Policy/Entropy,High Score,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
5410000,0.013016947,7696.0,None,0.49495202,None,None,0.009833507,0.06263272,0.00026757256,1.0
5420000,0.012460819,7713.0,None,0.5053073,None,None,0.01266929,0.06900368,0.0002675085,1.0
5430000,0.010156893,7737.0,None,0.51958764,None,None,0.010508692,0.0649855,0.00026744997,1.0
5440000,0.011862082,7755.0,None,0.487687,None,None,0.00899976,0.0692347,0.00026739246,1.0
5450000,0.013270343,7775.0,None,0.48680544,None,None,0.009559875,0.07573387,0.00026732855,1.0
5460000,0.010032689,7791.0,None,0.48131704,None,None,0.011235712,0.070077166,0.00026727092,1.0
5470000,0.011412508,7816.0,None,0.49911848,None,None,0.012089243,0.07191865,0.0002672135,1.0
5480000,0.011553158,7840.0,None,0.51216376,None,None,0.012374358,0.07417558,0.00026714915,1.0
5490000,0.009325092,7860.0,None,0.4992839,None,None,0.010602815,0.069657765,0.00026708565,1.0
5500000,0.0052602123,7882.0,None,0.49978408,None,None,0.011008047,0.07106562,0.00026702863,1.0
5510000,0.008740408,7898.0,None,0.52717805,None,None,0.012787843,0.06810212,0.00026697046,1.0
5520000,0.008148906,7920.0,None,0.53722215,None,None,0.012892511,0.07453224,0.00026691225,1.0
5530000,0.008304925,7946.0,None,0.536988,None,None,0.011860547,0.06788247,0.00026685392,1.0
5540000,0.0055662324,7964.0,None,0.54876757,None,None,0.012781824,0.066737525,0.0002667901,1.0
5550000,0.0026037837,7984.0,None,0.5427152,None,None,0.011402141,0.06265677,0.00026672584,1.0
5560000,0.0016206497,8000.0,None,0.50424826,None,None,0.009253664,0.07176285,0.00026666833,1.0
5570000,0.0008869192,8023.0,None,0.5308538,None,None,0.01340046,0.06529694,0.00026660986,1.0
5580000,0.00087851816,8049.0,None,0.5393486,None,None,0.011723636,0.06681418,0.00026655235,1.0
5590000,0.00081599964,8072.0,None,0.5469485,None,None,0.010783953,0.07686005,0.00026649467,1.0
5600000,0.00075775053,8088.0,None,0.5114761,None,None,0.009947012,0.071832545,0.0002664313,1.0
5610000,0.0006119752,8109.0,None,0.5173827,None,None,0.012537397,0.069164924,0.00026636748,1.0
5620000,0.00040552573,8128.0,None,0.5160213,None,None,0.011300909,0.067197226,0.00026631015,1.0
5630000,0.00021049252,8150.0,None,0.501967,None,None,0.010226129,0.06720252,0.0002662525,1.0
5640000,0.00011410365,8173.0,None,0.5059343,None,None,0.011382733,0.0652125,0.00026618884,1.0
5650000,0.00011702064,8192.0,None,0.50288165,None,None,0.010638864,0.06821396,0.00026613148,1.0
5660000,0.0001644461,8208.0,None,0.503192,None,None,0.011315865,0.06850054,0.00026607388,1.0
5670000,0.00013329054,8227.0,None,0.523109,None,None,0.012781322,0.068590865,0.00026600983,1.0
5680000,0.00016691424,8246.0,None,0.5138176,None,None,0.0093436055,0.06816917,0.00026594632,1.0
5690000,0.00014463816,8269.0,None,0.49672952,None,None,0.010643712,0.072546944,0.00026588928,1.0
5700000,0.00016971947,8291.0,74003.0,0.50899696,373.3000014424324,373.3000014424324,0.012282503,0.069397226,0.00026583226,1.0
5710000,0.0013231126,8309.0,None,0.52508277,None,None,0.014795696,0.072795145,0.00026576803,1.0
5720000,0.005521612,8328.0,None,0.5056335,None,None,0.0093971845,0.072351545,0.0002657106,1.0
5730000,0.006921451,8350.0,None,0.4976848,None,None,0.010536925,0.06804123,0.00026565342,1.0
5740000,0.008542049,8370.0,None,0.49228746,None,None,0.010807594,0.06738373,0.0002655893,1.0
5750000,0.0060783946,8392.0,None,0.53145826,None,None,0.012154426,0.070397384,0.00026553165,1.0
5760000,0.008633466,8413.0,None,0.56196547,None,None,0.013947727,0.06803245,0.0002654739,1.0
5770000,0.013074898,8435.0,None,0.5364471,None,None,0.010398147,0.065420434,0.0002654101,1.0
5780000,0.012065961,8457.0,None,0.50352603,None,None,0.010725401,0.0635602,0.00026534632,1.0
5790000,0.010151773,8475.0,None,0.5156375,None,None,0.012956816,0.067972556,0.00026528822,1.0
5800000,0.010304189,8493.0,None,0.5220977,None,None,0.011547273,0.067867115,0.00026523002,1.0
5810000,0.013273395,8511.0,None,0.4990793,None,None,0.010067533,0.06620058,0.00026516657,1.0
5820000,0.008991028,8534.0,None,0.4827146,None,None,0.010474001,0.069650486,0.00026510927,1.0
5830000,0.009364033,8555.0,None,0.52961636,None,None,0.012763694,0.068007395,0.00026505193,1.0
5840000,0.0100865755,8574.0,None,0.5209784,None,None,0.01064444,0.06791658,0.00026498764,1.0
5850000,0.010024292,8590.0,None,0.52303654,None,None,0.013281748,0.07001564,0.00026493034,1.0
5860000,0.012516552,8605.0,None,0.52634114,None,None,0.011586255,0.066794634,0.0002648729,1.0
5870000,0.010336193,8624.0,None,0.5462219,None,None,0.01230067,0.06819032,0.00026480932,1.0
5880000,0.010915898,8647.0,None,0.5307825,None,None,0.012376073,0.06991299,0.0002647454,1.0
5890000,0.009968934,8670.0,None,0.52392644,None,None,0.012027351,0.07058028,0.0002646878,1.0
5900000,0.011360906,8687.0,None,0.5267725,None,None,0.012050345,0.06879939,0.00026462978,1.0
5910000,0.010858689,8705.0,None,0.5217554,None,None,0.012174763,0.06757869,0.00026456593,1.0
5920000,0.012184734,8725.0,None,0.5023164,None,None,0.009691453,0.07359074,0.0002645084,1.0
5930000,0.009351897,8747.0,None,0.4956692,None,None,0.010629544,0.063035324,0.0002644506,1.0
5940000,0.012116237,8766.0,None,0.5063573,None,None,0.010735947,0.071853,0.0002643867,1.0
5950000,0.009785083,8792.0,None,0.519667,None,None,0.011919824,0.06456571,0.00026432888,1.0
5960000,0.01058859,8811.0,None,0.51630175,None,None,0.010275995,0.06688149,0.0002642708,1.0
5970000,0.012421352,8826.0,None,0.48293978,None,None,0.0086528305,0.07138233,0.00026420614,1.0
5980000,0.0100442795,8845.0,None,0.47841352,None,None,0.010821163,0.0684849,0.00026414887,1.0
5990000,0.00858353,8862.0,None,0.4755108,None,None,0.009641738,0.0653284,0.00026409162,1.0
6000000,0.009970074,8880.0,None,0.5051805,None,None,0.011436431,0.06930484,0.00026402724,1.0
6010000,0.007723265,8897.0,None,0.5296992,None,None,0.012818667,0.06418641,0.00026396927,1.0
6020000,0.010162379,8916.0,None,0.52656496,None,None,0.011612478,0.06703987,0.0002639116,1.0
6030000,0.009769079,8934.0,None,0.53790164,None,None,0.011865506,0.066378795,0.00026384654,1.0
6040000,0.010974182,8953.0,None,0.53291774,None,None,0.012647183,0.06410024,0.0002637891,1.0
6050000,0.010665455,8976.0,None,0.5078222,None,None,0.01005913,0.07346468,0.00026373204,1.0
6060000,0.007853176,9000.0,None,0.5008801,None,None,0.009543935,0.060243506,0.00026366775,1.0
6070000,0.009939156,9020.0,None,0.4962881,None,None,0.010457583,0.071798936,0.00026360984,1.0
6080000,0.008120501,9039.0,None,0.51968586,None,None,0.011424749,0.061121136,0.0002635514,1.0
6090000,0.012609921,9058.0,None,0.4971663,None,None,0.009731239,0.06605638,0.00026348713,1.0
6100000,0.010707956,9077.0,None,0.51590985,None,None,0.013246744,0.06762739,0.00026343003,1.0
6110000,0.011093235,9101.0,None,0.5238879,None,None,0.011546492,0.06343891,0.0002633712,1.0
6120000,0.012234606,9122.0,None,0.5091036,None,None,0.00994023,0.0696709,0.00026330704,1.0
6130000,0.008374355,9138.0,None,0.51455843,None,None,0.0118237045,0.07061442,0.00026324956,1.0
6140000,0.012262865,9154.0,None,0.5035146,None,None,0.010601203,0.06976555,0.00026319255,1.0
6150000,0.012036836,9176.0,None,0.4894111,None,None,0.009227981,0.0694211,0.00026312898,1.0
6160000,0.010642168,9195.0,None,0.5445846,None,None,0.015442142,0.071598954,0.00026307136,1.0
6170000,0.012757094,9216.0,None,0.5419769,None,None,0.011513026,0.07035511,0.00026301376,1.0
6180000,0.01014516,9239.0,None,0.56613815,None,None,0.013990089,0.07223733,0.00026294967,1.0
6190000,0.01274372,9257.0,None,0.5441559,None,None,0.011299932,0.065897614,0.00026288608,1.0
6200000,0.011528182,9276.0,None,0.5150102,None,None,0.010254519,0.067532994,0.00026282907,1.0
6210000,0.012126994,9294.0,None,0.52605075,None,None,0.01261085,0.06622614,0.00026277127,1.0
6220000,0.012675205,9317.0,None,0.55058247,None,None,0.013517238,0.064001605,0.00026270715,1.0
6230000,0.011319991,9338.0,None,0.53504694,None,None,0.010438576,0.06846577,0.00026265014,1.0
6240000,0.014317692,9358.0,None,0.51268035,None,None,0.010904656,0.067410484,0.00026259248,1.0
6250000,0.012580019,9382.0,None,0.5131328,None,None,0.011625778,0.06029289,0.00026252883,1.0
6260000,0.011846593,9402.0,None,0.50033957,None,None,0.010748999,0.07551276,0.0002624712,1.0
6270000,0.010610554,9425.0,None,0.50104874,None,None,0.01118883,0.06858678,0.00026241379,1.0
6280000,0.011278905,9448.0,None,0.5031303,None,None,0.011147115,0.06421997,0.0002623502,1.0
6290000,0.010836274,9468.0,None,0.485551,None,None,0.008451183,0.06681405,0.00026228628,1.0
6300000,0.012222884,9486.0,None,0.4963594,None,None,0.012792321,0.06713554,0.00026222927,1.0
6310000,0.013054113,9503.0,None,0.512281,None,None,0.011810493,0.06602396,0.0002621718,1.0
6320000,0.014741414,9524.0,None,0.47595748,None,None,0.009000665,0.071519956,0.00026210764,1.0
6330000,0.009890947,9545.0,None,0.4852395,None,None,0.01059247,0.06712573,0.0002620503,1.0
6340000,0.0116433585,9563.0,None,0.48829004,None,None,0.010773873,0.06622509,0.00026199291,1.0
6350000,0.009995019,9582.0,None,0.4932657,None,None,0.0103934975,0.06745659,0.00026192956,1.0
6360000,0.008149815,9605.0,None,0.52868927,None,None,0.013330033,0.07322858,0.00026187146,1.0
6370000,0.009827402,9624.0,None,0.5228368,None,None,0.0104661165,0.073752835,0.00026181253,1.0
6380000,0.008123265,9644.0,None,0.5502283,None,None,0.013024363,0.06214132,0.0002617475,1.0
6390000,0.008719984,9665.0,None,0.5296436,None,None,0.011172298,0.06686251,0.00026169006,1.0
6400000,0.009636399,9684.0,None,0.5049696,None,None,0.009850659,0.07464704,0.0002616324,1.0
6410000,0.009168668,9702.0,None,0.5104791,None,None,0.012456594,0.07029641,0.0002615679,1.0
6420000,0.009832052,9726.0,None,0.52054155,None,None,0.012076946,0.06462021,0.00026150985,1.0
6430000,0.011363327,9747.0,None,0.50881886,None,None,0.011112294,0.068652116,0.00026145208,1.0
6440000,0.010677932,9767.0,None,0.5045767,None,None,0.01129387,0.06613663,0.0002613885,1.0
6450000,0.0102655785,9789.0,None,0.5065671,None,None,0.010336137,0.06575201,0.0002613307,1.0
6460000,0.009664991,9810.0,None,0.479956,None,None,0.009806512,0.07014869,0.0002612723,1.0
6470000,0.010210612,9830.0,None,0.47978,None,None,0.009739637,0.06740568,0.0002612082,1.0
6480000,0.010943256,9852.0,None,0.4883731,None,None,0.010063809,0.0669663,0.00026115042,1.0
6490000,0.008760146,9872.0,None,0.5022813,None,None,0.01143363,0.06606562,0.0002610928,1.0
6500000,0.0118777305,9889.0,None,0.50514156,None,None,0.010390187,0.06722218,0.00026102847,1.0
6510000,0.010366556,9909.0,None,0.48674926,None,None,0.010169453,0.06551062,0.00026097015,1.0
6520000,0.008782454,9931.0,None,0.5107006,None,None,0.01177407,0.070215024,0.0002609131,1.0
6530000,0.008036136,9950.0,None,0.5404754,None,None,0.013177228,0.06439723,0.00026084937,1.0
6540000,0.01093732,9966.0,None,0.5242314,None,None,0.012234131,0.067357756,0.00026078563,1.0
6550000,0.011985292,9981.0,None,0.5285829,None,None,0.011352003,0.06875921,0.0002607286,1.0
6560000,0.010933618,10002.0,None,0.51033133,None,None,0.010804331,0.07000258,0.00026067125,1.0
6570000,0.0137279,10022.0,None,0.5092798,None,None,0.01004768,0.06903815,0.00026060766,1.0
6580000,0.009959841,10040.0,None,0.5004424,None,None,0.011414807,0.07020809,0.00026054992,1.0
6590000,0.010283591,10065.0,None,0.5084166,None,None,0.011305305,0.07083901,0.00026049156,1.0
6600000,0.0114731155,10087.0,None,0.49993473,None,None,0.009285222,0.06650513,0.00026042812,1.0
6610000,0.013664274,10107.0,None,0.49748963,None,None,0.010992133,0.07125107,0.0002603708,1.0
6620000,0.011215598,10126.0,None,0.50389296,None,None,0.010767536,0.067088604,0.0002603135,1.0
6630000,0.008344991,10152.0,None,0.52128816,None,None,0.012355202,0.07057779,0.00026024994,1.0
6640000,0.009114651,10170.0,None,0.5178458,None,None,0.0117703,0.06788527,0.0002601862,1.0
6650000,0.009035081,10194.0,None,0.51831436,None,None,0.010547422,0.072790444,0.00026012879,1.0
6660000,0.010554713,10213.0,None,0.51762587,None,None,0.012211422,0.07159483,0.00026007116,1.0
6670000,0.011439539,10230.0,None,0.49594375,None,None,0.009715414,0.06927089,0.00026000757,1.0
6680000,0.012377608,10250.0,None,0.4686905,None,None,0.0077820756,0.06882661,0.00025994974,1.0
6690000,0.011109722,10269.0,None,0.4530217,None,None,0.008954263,0.068915084,0.00025989205,1.0
6700000,0.011440613,10286.0,None,0.51016337,None,None,0.013320985,0.06466331,0.00025982852,1.0
6710000,0.010544917,10308.0,None,0.50123394,None,None,0.009412916,0.069846466,0.0002597709,1.0
6720000,0.008905394,10327.0,None,0.51758385,None,None,0.011389319,0.06678842,0.00025971356,1.0
6730000,0.011377483,10348.0,None,0.49588698,None,None,0.009264235,0.06633925,0.0002596487,1.0
6740000,0.0108967675,10366.0,None,0.49794197,None,None,0.011403702,0.06905699,0.0002595913,1.0
6750000,0.012049546,10385.0,None,0.5036388,None,None,0.011503207,0.07188176,0.00025953376,1.0
6760000,0.010314408,10406.0,None,0.5114516,None,None,0.010387595,0.067168914,0.00025947014,1.0
6770000,0.012092679,10427.0,None,0.5162789,None,None,0.01182142,0.06624286,0.00025940622,1.0
6780000,0.012214722,10448.0,None,0.5176024,None,None,0.012073731,0.0709988,0.0002593486,1.0
6790000,0.00819579,10464.0,None,0.5072662,None,None,0.01100901,0.066400014,0.00025929016,1.0
6800000,0.008135596,10485.0,None,0.5109643,None,None,0.009799038,0.06745863,0.0002592309,1.0
6810000,0.0110696405,10503.0,None,0.48208648,None,None,0.010620272,0.066972956,0.00025917357,1.0
6820000,0.009410714,10521.0,None,0.47844538,None,None,0.00948423,0.070894554,0.00025911,1.0
6830000,0.01010327,10547.0,None,0.48465368,None,None,0.009657693,0.06762344,0.0002590461,1.0
6840000,0.010259461,10566.0,None,0.49113357,None,None,0.010693414,0.06726807,0.00025898908,1.0
6850000,0.011296229,10587.0,None,0.5219606,None,None,0.012479623,0.07335685,0.00025893172,1.0
6860000,0.009365154,10603.0,None,0.4898854,None,None,0.008342112,0.06860314,0.0002588676,1.0
6870000,0.007840168,10629.0,None,0.51342565,None,None,0.012205681,0.0682774,0.00025880995,1.0
6880000,0.010137369,10654.0,None,0.5212801,None,None,0.011222651,0.06387748,0.000258752,1.0
6890000,0.009124229,10671.0,None,0.5212433,None,None,0.012065135,0.06950781,0.0002586882,1.0
6900000,0.0096833985,10689.0,None,0.5312448,None,None,0.012474968,0.074197836,0.0002586312,1.0
6910000,0.01114495,10713.0,None,0.53691804,None,None,0.0112943705,0.064778246,0.00025857415,1.0
6920000,0.009910559,10733.0,None,0.53805506,None,None,0.011637884,0.06569142,0.0002585105,1.0
6930000,0.011457895,10753.0,None,0.5144023,None,None,0.0101044085,0.07029832,0.00025844673,1.0
6940000,0.010955564,10771.0,None,0.50022906,None,None,0.009372648,0.06676823,0.00025838937,1.0
6950000,0.010804808,10788.0,None,0.5075247,None,None,0.012084692,0.07228656,0.00025833206,1.0
6960000,0.009447052,10809.0,None,0.48861608,None,None,0.009579282,0.060808875,0.00025826762,1.0
6970000,0.009240565,10824.0,None,0.50894636,None,None,0.011559561,0.07004943,0.00025820994,1.0
6980000,0.009748961,10850.0,None,0.505962,None,None,0.010692077,0.06459711,0.0002581522,1.0
6990000,0.010722023,10869.0,None,0.5081358,None,None,0.012677397,0.07421627,0.00025808805,1.0
7000000,0.011664335,10889.0,None,0.48373199,None,None,0.0083279,0.07126841,0.0002580304,1.0
7010000,0.009828828,10907.0,None,0.4776161,None,None,0.009886234,0.06988657,0.00025797283,1.0
7020000,0.008735697,10931.0,None,0.49675158,None,None,0.01051948,0.066464454,0.00025790912,1.0
7030000,0.010386537,10953.0,None,0.50021285,None,None,0.0099151265,0.067994535,0.00025785167,1.0
7040000,0.009817554,10973.0,None,0.48966184,None,None,0.010407776,0.070647106,0.0002577944,1.0
7050000,0.010636499,10996.0,None,0.48577544,None,None,0.009510434,0.0767229,0.0002577305,1.0
7060000,0.009247087,11022.0,None,0.5218864,None,None,0.013445472,0.06700731,0.00025766637,1.0
7070000,0.01106821,11042.0,None,0.5185748,None,None,0.009602577,0.066247255,0.0002576087,1.0
7080000,0.010515334,11057.0,None,0.49816638,None,None,0.009713334,0.06991639,0.00025755135,1.0
7090000,0.011890335,11077.0,None,0.4878181,None,None,0.009909799,0.07299782,0.0002574872,1.0
7100000,0.014202676,11096.0,None,0.4857817,None,None,0.010170206,0.07209295,0.00025742996,1.0
7110000,0.013212235,11115.0,None,0.47895324,None,None,0.010713609,0.06847926,0.00025737198,1.0
7120000,0.011660735,11136.0,None,0.47175473,None,None,0.010230957,0.0701803,0.0002573075,1.0
7130000,0.007301885,11158.0,None,0.5054634,None,None,0.011401343,0.0708851,0.00025724995,1.0
7140000,0.008954299,11174.0,None,0.4980011,None,None,0.011806132,0.06938168,0.00025719233,1.0
7150000,0.011528779,11192.0,None,0.5139993,None,None,0.010978783,0.0693333,0.0002571281,1.0
7160000,0.011461161,11216.0,None,0.51042217,None,None,0.011111338,0.074746355,0.000257071,1.0
7170000,0.011620714,11231.0,None,0.5135008,None,None,0.0120179495,0.063023075,0.0002570138,1.0
7180000,0.009278956,11256.0,None,0.5451259,None,None,0.013231615,0.06974938,0.00025694983,1.0
7190000,0.010597581,11276.0,None,0.50886184,None,None,0.009746655,0.06780403,0.0002568861,1.0
7200000,0.011598157,11295.0,None,0.49068815,None,None,0.008762712,0.06849007,0.00025682908,1.0
7210000,0.009409125,11320.0,None,0.5140512,None,None,0.01249152,0.06997093,0.00025677122,1.0
7220000,0.01052396,11344.0,None,0.50733805,None,None,0.010850924,0.06677156,0.00025670714,1.0
7230000,0.009713484,11360.0,None,0.5099895,None,None,0.010186022,0.06567621,0.000256649,1.0
7240000,0.010301031,11383.0,None,0.5034097,None,None,0.01000201,0.06910176,0.0002565912,1.0
7250000,0.008245849,11402.0,None,0.51865774,None,None,0.012602888,0.06640885,0.00025652742,1.0
7260000,0.009009369,11418.0,None,0.53456837,None,None,0.012443711,0.069786444,0.00025647014,1.0
7270000,0.008428403,11442.0,None,0.55494505,None,None,0.014228162,0.06985214,0.00025641263,1.0
7280000,0.0077542053,11462.0,None,0.5408444,None,None,0.010423134,0.076005384,0.0002563485,1.0
7290000,0.00926383,11486.0,None,0.52572757,None,None,0.011050381,0.06680536,0.00025629147,1.0
7300000,0.0077209547,11507.0,None,0.51018554,None,None,0.009556201,0.07232603,0.00025623429,1.0
7310000,0.008567915,11528.0,None,0.50668013,None,None,0.010939665,0.0673135,0.00025617052,1.0
7320000,0.009008091,11545.0,None,0.50525427,None,None,0.011849088,0.06736042,0.00025610658,1.0
7330000,0.009583128,11566.0,None,0.5012288,None,None,0.008924829,0.076143965,0.00025604953,1.0
7340000,0.0068887854,11586.0,None,0.5161755,None,None,0.012899066,0.06800155,0.0002559907,1.0
7350000,0.008751029,11610.0,None,0.5114658,None,None,0.01067484,0.0658851,0.00025593274,1.0
7360000,0.009136498,11629.0,None,0.52325517,None,None,0.011076445,0.072141364,0.00025587418,1.0
7370000,0.009363184,11655.0,None,0.51219803,None,None,0.010609066,0.07224779,0.00025581013,1.0
7380000,0.006635904,11676.0,None,0.5465961,None,None,0.011768209,0.06727746,0.0002557464,1.0
7390000,0.008274964,11695.0,None,0.5309667,None,None,0.009984413,0.06640312,0.0002556885,1.0
7400000,0.00798614,11715.0,None,0.5459545,None,None,0.012644383,0.06647477,0.0002556312,1.0
7410000,0.007921652,11734.0,None,0.5387619,None,None,0.011411455,0.07417708,0.00025556653,1.0
7420000,0.008166635,11757.0,None,0.5275363,None,None,0.011568836,0.06716869,0.00025550823,1.0
7430000,0.008268798,11777.0,None,0.531594,None,None,0.011662893,0.06571182,0.00025545078,1.0
7440000,0.0075846724,11799.0,None,0.546726,None,None,0.013471322,0.066824324,0.00025538733,1.0
7450000,0.009063043,11817.0,None,0.54076266,None,None,0.010653649,0.06558548,0.00025532985,1.0
7460000,0.010187854,11837.0,None,0.52947086,None,None,0.012221694,0.07311718,0.00025527235,1.0
7470000,0.011512352,11862.0,None,0.52660364,None,None,0.012461276,0.06382425,0.00025520878,1.0
7480000,0.010073071,11881.0,None,0.49605605,None,None,0.010024835,0.06132693,0.0002551513,1.0
7490000,0.01041101,11903.0,None,0.5093338,None,None,0.01138995,0.07207389,0.00025509356,1.0
7500000,0.008702502,11925.0,None,0.5169151,None,None,0.01092772,0.06665467,0.00025502982,1.0
7510000,0.010398728,11947.0,None,0.52627444,None,None,0.011583136,0.06606422,0.0002549664,1.0
7520000,0.009718885,11966.0,None,0.5449738,None,None,0.012047885,0.078103185,0.0002549088,1.0
7530000,0.010608208,11988.0,None,0.5439969,None,None,0.011835108,0.07063286,0.00025485127,1.0
7540000,0.009365562,12010.0,None,0.54239476,None,None,0.012156522,0.06720758,0.00025478782,1.0
7550000,0.011903761,12030.0,None,0.528712,None,None,0.010885314,0.07027442,0.00025473052,1.0
7560000,0.010858669,12050.0,None,0.5084752,None,None,0.01092277,0.06173849,0.00025467348,1.0
7570000,0.011280923,12069.0,None,0.5183542,None,None,0.01042939,0.07156646,0.00025460983,1.0
7580000,0.010743714,12092.0,None,0.5030749,None,None,0.010202255,0.066359825,0.0002545456,1.0
7590000,0.00981677,12109.0,None,0.5216043,None,None,0.013290301,0.07700862,0.0002544885,1.0
7600000,0.012845593,12130.0,None,0.5158713,None,None,0.011443664,0.06438235,0.00025443052,1.0
7610000,0.010250082,12149.0,None,0.52601177,None,None,0.012595892,0.069765314,0.00025437243,1.0
